customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
2811257456,41527,29,600096,Chennai
3046834151,47975,29,600089,Chennai
2376347576,37299,27,411057,Pune
2356463529,29384,27,122413,Delhi
2709102429,81335,37,122015,Delhi
3221085876,35662,24,500003,Visakhapatnam
2643671126,80478,40,500081,Hyderabad
3124101890,25904,31,560085,Bengaluru
2564369382,39538,36,360005,Rajkot
2483404878,36947,35,383001,Sabarkantha
2356641123,38294,25,560038,Bengaluru
3058842361,19372,25,800009,Patna
2663235153,38533,22,122102,Delhi
2602859817,31201,35,700034,Kolkata
2997422887,43971,31,122001,Delhi
2461229167,55271,31,560066,Bengaluru
2625380972,42588,26,302020,Jaipur
3145325255,22316,28,577201,Shimoga
2713754946,27581,29,201305,Delhi
2481620358,22862,28,411014,Pune
2606598139,25112,38,313001,Udaipur
3211649382,96067,40,122001,Delhi
3135811992,30756,24,140301,Mumbai
2659396352,106802,34,231211,Mirzapur
2743946343,53419,31,560868,Bengaluru
2543416176,92489,37,122004,Delhi
2847796314,85242,28,411004,Pune
3425388341,51908,36,500081,Hyderabad
2715882466,227330,31,560010,Bengaluru
2884920678,37603,35,110030,Delhi
2582524520,33048,31,560001,Bengaluru
2533440458,41824,33,400080,Mumbai
3088445470,31419,28,560052,Bengaluru
2658311271,107132,40,522503,Vijayawada
3117279778,56879,36,201010,Delhi
2745317839,25252,30,122002,Delhi
3060887240,92802,42,411014,Pune
2633306282,84134,34,125016,Delhi
3197406957,96545,28,122006,Delhi
2555819963,84475,33,400013,Delhi
2631636304,39045,36,711101,Howrah
3173938848,58222,43,500072,Hyderabad
2992933840,60614,31,600113,Chennai
3345543059,45434,35,411041,Pune
2990595249,82677,42,400093,Mumbai
3178358863,33250,42,560033,Bengaluru
2922495958,65268,30,380008,Ahmedabad
3264949080,66759,32,500081,Hyderabad
2433375677,27062,30,110017,Delhi
3060675148,22794,27,600034,Chennai
3396024296,43716,29,400059,Mumbai
3438318195,59071,40,400072,Mumbai
2897307136,29390,36,500072,Hyderabad
3155022915,42728,27,201014,Delhi
3459413807,150864,41,201301,Delhi
3489599860,49225,29,122002,Delhi
2551532123,101177,39,560043,Bengaluru
2770994571,28603,26,400050,Mumbai
2682427067,39672,30,122002,Delhi
2527134392,37531,33,410501,Pune
2810047024,21697,25,560066,Bengaluru
2494365721,30395,28,500032,Hyderabad
2413648361,33763,31,410203,Mumbai
2710030820,25337,26,411014,Pune
2529329439,46343,30,560017,Bengaluru
3030728769,63764,36,560067,Bengaluru
2417640400,115446,37,600034,Chennai
2351412881,66254,48,500081,Hyderabad
3171281695,39289,33,400607,Mumbai
2735499954,73741,31,530013,Visakhapatnam
2740451773,37689,34,392130,Mumbai
2634064562,34883,35,110015,Delhi
3160268586,170531,41,600089,Chennai
2466621601,52191,32,603103,Chennai
2678594292,30739,28,411033,Pune
3083969900,30654,26,560048,Bengaluru
2801967694,101580,41,400078,Mumbai
3001511804,75970,39,410708,Mumbai
2415955585,35654,24,122016,Delhi
2773902955,33539,27,500020,Hyderabad
3192401088,46970,28,560045,Bengaluru
2823575089,67011,30,110076,Delhi
2817195125,64019,24,370155,Ahmedabad
3091712862,79294,37,603202,Chennai
2985854209,93214,32,122002,Delhi
2529484976,29850,28,600113,Chennai
2615859617,398083,46,400030,Mumbai
3185250230,115389,33,560034,Bengaluru
2871666287,33994,32,400051,Mumbai
2471141946,68579,29,500081,Hyderabad
2727349074,17468,31,682005,Ernakulam
2709340305,120714,34,500008,Hyderabad
2721537865,53149,34,620001,Tiruchirapalli
2607585482,35059,31,600028,Chennai
2703116336,43399,31,560027,Bengaluru
2675742401,30504,31,395008,Surat
2349580542,47143,38,395006,Surat
2890887593,30660,30,560003,Bengaluru
2568070850,37353,35,600090,Chennai
2903538971,32471,27,122505,Delhi
2495468310,60469,30,500081,Hyderabad
3204181013,25256,29,395004,Surat
2950721393,43939,26,600086,Chennai
2419092523,33030,26,500001,Hyderabad
3175317073,34506,32,500075,Hyderabad
2606880735,185329,34,600096,Chennai
3068718598,48183,33,411028,Pune
3009439287,29787,28,400064,Mumbai
2460898733,25818,27,390007,Vadodara
2686717175,28553,28,226001,Lucknow
2959132343,23834,32,560076,Bengaluru
2437438164,47605,32,834002,Ranchi
2827673695,39484,28,400013,Mumbai
2812005040,41763,27,500072,Hyderabad
2359427536,125163,39,500081,Hyderabad
3108040768,24658,35,560099,Bengaluru
3078579751,227844,39,560066,Bengaluru
2470755169,26669,31,400063,Mumbai
2388571633,132614,40,122002,Delhi
3213050494,25538,24,400079,Mumbai
2421952809,32449,24,560095,Bengaluru
2903995621,110310,47,400104,Mumbai
2386561064,22101,30,600032,Chennai
2365763819,61135,39,560073,Bengaluru
2933203728,0,35,,Bengaluru
2566177481,57136,31,201301,Delhi
3178011635,22184,32,500033,Hyderabad
2531854623,42729,32,500001,Hyderabad
2687490290,41051,32,400076,Mumbai
2686445116,30361,38,302001,Jaipur
2693320175,27408,32,600019,Chennai
2910574982,36899,31,600015,Chennai
2500620656,77005,28,560067,Bengaluru
3028898305,34359,35,602105,Chennai
2777359192,45784,33,560071,Bengaluru
2770299106,46410,28,500072,Hyderabad
2424484463,41203,34,410506,Pune
2876869188,31648,35,500072,Hyderabad
3218480121,48860,44,500014,Hyderabad
2512998541,38957,36,600096,Chennai
3147938174,36416,31,600018,Chennai
2570433797,26065,45,600056,Chennai
2835973025,39225,32,700107,Kolkata
3146676687,142872,47,400604,Mumbai
2745535370,51710,36,560037,Bengaluru
2488884857,143053,44,600089,Chennai
2729754058,151092,35,500032,Hyderabad
3063844172,28798,27,600018,Chennai
2937528603,41075,32,400615,Mumbai
2599097883,104093,36,751023,Bhubaneswar
3169746392,27165,25,411037,Pune
2993826476,24315,30,560001,Kolkata
2997721067,60884,28,600130,Chennai
3089061807,38618,31,110042,Delhi
2459275434,22368,28,532001,Visakhapatnam
2416133582,32914,29,500043,Hyderabad
2694988972,33855,29,201010,Delhi
2379420536,56451,31,560100,Bengaluru
3137954407,38819,31,560016,Bengaluru
3144570187,23510,28,560100,Bengaluru
2400258455,28036,32,520008,Vijayawada
2603551581,26117,25,560037,Bengaluru
2463339904,22774,28,500019,Hyderabad
2759933745,35677,44,500001,Hyderabad
2369458519,55224,40,560100,Bengaluru
2743437103,47099,31,560083,Bengaluru
2593386576,36367,26,122001,Delhi
2901310121,52137,31,500088,Hyderabad
2718768257,37439,27,600047,Chennai
2880992520,121801,33,201301,Delhi
3223535921,161629,41,500075,Hyderabad
3148592170,39706,34,530045,Visakhapatnam
2408855969,72121,33,400051,Mumbai
3077380660,39877,31,411015,Pune
2399449855,72297,29,560035,Bengaluru
2636905989,43277,42,700001,Kolkata
3188046721,35273,27,500081,Hyderabad
2424283111,47296,30,603202,Chennai
3038880564,28703,26,560029,Bengaluru
2488014010,50873,32,560089,Bengaluru
2591453589,28641,29,201309,Delhi
2490003366,28872,38,600058,Chennai
2992328895,76028,34,400076,Mumbai
2369938664,60644,23,122001,Delhi
3045501404,66558,36,122052,Delhi
2738089195,23786,32,110015,Delhi
2400332668,33946,31,110092,Delhi
2745856959,23182,26,390019,Vadodara
3129618715,34305,37,401208,Mumbai
2544912662,21084,28,411014,Pune
2550226355,40196,32,400703,Mumbai
2562312948,84314,34,560068,Bengaluru
3185388594,132297,35,410206,Mumbai
2631026637,43780,39,400007,Mumbai
2363485519,33434,35,560061,Bengaluru
2799821862,26345,26,302007,Jaipur
3177727751,54825,32,600041,Chennai
2878170664,43227,30,834009,Ranchi
2800088131,74947,30,530013,Hyderabad
2352257945,48232,33,422012,Nasik
3120296488,27712,29,560100,Bengaluru
2732074102,29915,30,390008,Vadodara
2644637709,28176,25,500013,Hyderabad
2627006194,31525,41,700001,Kolkata
3122956371,38901,30,635109,Krishnagiri
2643162855,32309,26,500016,Hyderabad
3052845030,56470,25,201301,Delhi
2843129263,22508,31,302001,Jaipur
2583260160,51532,32,122016,Delhi
2838436887,93794,39,411057,Mumbai
2918709395,17870,29,141003,Ludhiana City
2532652303,250849,47,500070,Hyderabad
2536806265,118902,39,711101,Howrah
3008994137,27071,31,160030,Chandigarh
2897317031,53509,29,560105,Bengaluru
3133535255,33415,36,524344,Nellore
3082874727,38739,27,500008,Hyderabad
2612492247,25864,25,400078,Mumbai
2725116158,98506,35,160055,Patiala
2642870050,31533,27,110020,Delhi
2622236385,99224,24,600100,Chennai
2993266321,27338,30,400057,Mumbai
2648107186,30089,25,400709,Mumbai
2870827329,31096,29,560010,Bengaluru
3068397206,50015,23,560066,Bengaluru
2377084152,63216,23,500003,Hyderabad
3016680692,56783,30,411057,Pune
3201132591,28213,30,560037,Bengaluru
2877664821,56493,29,500032,Hyderabad
3313752361,49862,30,500081,Hyderabad
2800165515,51443,31,560085,Bengaluru
2655312593,47403,28,122015,Delhi
2664207841,34070,35,380054,Pune
2866893989,42123,32,400013,Mumbai
3024680046,31003,33,452001,Indore
2477807072,58402,33,560078,Bengaluru
2727510496,42006,31,500032,Hyderabad
2800860517,28338,26,500033,Hyderabad
2752875817,69775,32,600058,Chennai
2475094527,83952,43,122015,Delhi
2977517854,28241,34,121006,Delhi
2680017969,221192,46,600002,Chennai
2919217563,97502,44,600113,Chennai
2961883644,68106,38,201301,Delhi
2877968990,54138,39,641014,Coimbatore
2408340592,85530,36,411057,Pune
2645287941,35898,37,560099,Bengaluru
2789222930,31263,31,560019,Bengaluru
2712259635,29967,32,411014,Pune
2640658424,28212,37,600058,Chennai
2412753117,47339,33,110020,Delhi
2739902610,45768,30,400018,Mumbai
2491429970,44306,37,160021,Chandigarh
2941842794,34630,29,400093,Mumbai
2965203953,154598,40,201301,Delhi
2402077282,140009,36,500050,Hyderabad
3188493560,26330,29,251311,Saharanpur
2496824672,40035,30,110019,Delhi
2770775721,51261,36,500009,Hyderabad
2748849916,30286,41,122018,Delhi
2723692039,31356,28,560048,Bengaluru
3173073632,39825,28,110034,Delhi
2719310907,37288,41,600017,Chennai
3136974875,31973,30,530009,Visakhapatnam
3098705825,42174,36,121015,Delhi
2803989725,95098,34,520010,Vijayawada
2768911384,71213,36,400079,Mumbai
2910603001,85006,42,600119,Chennai
2702496431,39506,29,500082,Hyderabad
2897472383,54890,31,110070,Delhi
2704726135,33212,26,110020,Delhi
2794986187,53477,30,560100,Bengaluru
2450672421,23755,26,201306,Delhi
2611907742,32693,26,201301,Delhi
2659082268,32503,30,400614,Mumbai
2423468455,41926,38,600082,Chennai
2653607192,28539,25,560034,Bengaluru
2570968946,62740,31,560100,Bengaluru
3116300662,76542,44,400074,Mumbai
2585418139,57731,37,600067,Chennai
2491141312,60549,25,201301,Delhi
2399335025,71736,32,400043,Mumbai
2728189156,31484,36,560058,Bengaluru
2996065498,76126,29,501510,Hyderabad
2384937241,44171,27,520008,Vijayawada
2387820945,30961,25,500081,Hyderabad
3000767145,30214,33,560093,Bengaluru
2983202211,52737,31,800001,Patna
2449712470,69299,33,560300,Bengaluru
2439469089,28884,25,500083,Hyderabad
2526842958,66316,39,560048,Bengaluru
2597690538,40879,29,801108,Patna
2638708865,30804,32,411014,Pune
2614932105,45690,54,834004,Ranchi
2838553328,56277,26,500032,Tirupati
3163243084,17338,26,452003,Indore City
2578443976,29852,30,625001,Madurai
2425621464,75146,34,600006,Chennai
2600500223,34638,36,834001,Ranchi
2665692063,22422,31,532201,Hyderabad
2434291525,30048,26,302029,Jaipur
2986305119,28947,27,201301,Delhi
2684528229,50433,35,450112,Indore City
2816262819,24954,31,560038,Bengaluru
3146245168,38155,27,110094,Delhi
2665373935,37547,30,560023,Bengaluru
2658738175,175490,34,560001,Bengaluru
2938200265,31569,26,302021,Jaipur
2705127744,26626,25,560102,Bengaluru
2690684676,28803,25,560001,Bengaluru
2972231588,28574,31,302018,Jaipur
3236518074,32296,28,500082,Hyderabad
3074818578,25944,31,411019,Mumbai
3042749862,146641,30,131001,Sonepat
2881475495,32979,32,395003,Surat
2690259916,27552,25,131001,Sonepat
2920274728,34506,25,600004,Chennai
2526522267,56243,29,560021,Bengaluru
2980413513,21936,28,110002,Delhi
3106462989,22605,27,201304,Delhi
2617638922,44665,43,600017,Chennai
2717305937,92472,30,400086,Delhi
2709086004,41187,35,400099,Mumbai
2687719036,27294,29,560103,Bengaluru
2694958438,38110,38,342012,Jodhpur
2419016770,47892,44,140603,Chandigarh
2947110189,26174,27,122009,Bengaluru
2495209581,29647,39,201303,Delhi
2353775843,28210,29,400099,Mumbai
2433571863,24175,34,600032,Chennai
2797778016,83041,34,122002,Delhi
2431198491,78348,34,600113,Chennai
2655740038,308890,30,500081,Hyderabad
3125469405,43451,37,560048,Bengaluru
2494301204,34415,34,400079,Mumbai
2960571933,81638,40,122001,Delhi
3036248721,42108,37,560042,Bengaluru
2702636814,33880,24,452010,Indore City
3170954432,56229,36,201010,Delhi
3494604249,36534,33,400064,Mumbai
2962775699,25542,26,521137,Vijayawada
3181823107,28738,35,700156,Kolkata
3037147721,68103,35,560066,Bengaluru
2520760496,28689,40,122002,Delhi
3174122121,25946,39,500068,Hyderabad
2817538024,73661,28,500081,Hyderabad
2829989184,72397,37,560103,Bengaluru
2681913718,44448,28,201301,Delhi
2870674575,70108,31,560001,Bengaluru
2848920557,24115,30,110077,Delhi
2950306709,36306,36,302020,Jaipur
3218065449,56780,37,560045,Bengaluru
3168380649,90301,31,302020,Jaipur
2664980775,35744,33,560102,Bengaluru
2878411219,27232,42,600091,Chennai
2615097990,33689,47,400022,Mumbai
2725083531,79706,31,560066,Bengaluru
2564691460,35577,29,160055,Chandigarh
3362407807,80798,31,600017,Chennai
2941372883,32238,34,500017,Hyderabad
2852523382,49780,32,560042,Bengaluru
3207290123,49660,32,600089,Chennai
3215134002,66476,29,400066,Mumbai
2907146847,68670,27,560047,Bengaluru
3109140533,40839,29,500018,Hyderabad
2659424951,27692,26,457226,Ratlam
2489970279,26720,24,560008,Bengaluru
3131231732,32745,36,560017,Bengaluru
2401302675,44639,26,600119,Chennai
2995113236,81269,32,500019,Hyderabad
3216721069,30999,26,600097,Chennai
2497228780,36775,25,400016,Mumbai
3113607675,30951,32,110037,Delhi
2829044586,74913,33,600083,Chennai
2401480841,39838,24,600017,Chennai
2691653636,36139,28,302022,Jaipur
3161754115,55582,38,400059,Mumbai
3226383328,95749,33,110008,Delhi
2409095012,93772,43,602105,Chennai
2937634380,117548,30,500032,Hyderabad
2367781293,73190,33,411030,Pune
2640633889,90133,47,700027,Kolkata
2462623723,21950,34,505001,Karimnagar
2943190062,41558,28,302015,Jaipur
2637017274,30314,28,560066,Bengaluru
2949649762,77920,40,122050,Delhi
3026422625,102161,47,500004,Hyderabad
3013089766,70868,25,560066,Bengaluru
2402357043,27979,23,226021,Lucknow
3037502408,36827,34,110015,Delhi
2995313666,23535,24,560078,Bengaluru
2920927898,24319,25,600129,Chennai
2850501020,41514,33,122001,Delhi
3027660351,24240,32,141003,Ludhiana City
2475692033,36688,33,122018,Delhi
2544910378,93727,38,500084,Hyderabad
3226090548,38056,28,201305,Delhi
2779465194,36578,23,110037,Delhi
2410262930,38364,28,530003,Visakhapatnam
2609536981,40984,31,500051,Hyderabad
2912135610,25409,38,511014,Pune
2405992437,30485,29,110030,Delhi
2935261730,33350,27,201010,Delhi
2397766932,33158,23,500081,Hyderabad
2909109949,46990,43,492001,Raipur
3196851922,57473,44,632009,Vellore
3008818886,29608,23,400026,Mumbai
2731412773,0,39,0,Bengaluru
3068964025,38446,35,110037,Delhi
2430793863,35746,29,560037,Bengaluru
3009913641,25110,29,560048,Bengaluru
2615118278,58574,33,411057,Pune
2520112587,36750,42,560100,Bengaluru
2619541310,53646,40,201301,Delhi
2582129523,113218,33,201301,Delhi
2651462722,23671,28,600095,Chennai
2393744313,57368,38,500032,Hyderabad
2964376401,44708,36,570017,Mysore
3200050667,76467,40,122016,Delhi
3199438806,91952,37,562106,Bengaluru
2824556780,33921,45,560001,Bengaluru
2604988222,48407,31,560038,Bengaluru
3128511875,32398,24,201301,Delhi
2608321102,50680,38,201303,Delhi
2511756827,166035,47,560029,Bengaluru
3155431774,32811,39,110001,Delhi
3133221521,63745,33,400013,Mumbai
2709166386,33465,33,110056,Delhi
2782291753,38065,29,110028,Delhi
3212078699,34365,30,110037,Delhi
3197463534,47594,52,401303,Mumbai
3045305708,81981,43,600034,Chennai
2795708247,43724,31,560048,Bengaluru
2696708570,31598,29,560008,Bengaluru
2778191120,50261,45,411030,Pune
3183342785,57907,38,110034,Delhi
2390180197,67925,36,110033,Delhi
2465820933,52990,41,600052,Chennai
2731487690,84339,40,562110,Bengaluru
3335087107,33529,36,421506,Mumbai
2408318858,35239,33,400010,Mumbai
2664127904,52457,46,600033,Chennai
3112872995,44273,29,560102,Bengaluru
2602032879,90653,32,500100,Bhimavaram
2517651604,61701,41,600099,Chennai
2482962864,41849,27,122002,Delhi
2470615885,41922,34,500034,Hyderabad
2648805920,61409,29,400069,Mumbai
2370464425,23385,27,560103,Bengaluru
2756710274,28212,32,560103,Bengaluru
2447301237,58132,31,560100,Bengaluru
2700919901,18875,28,560102,Bengaluru
3152360655,47537,28,122003,Delhi
2924924438,57981,44,380013,Ahmedabad
2483329684,62088,31,500084,Hyderabad
2349475559,34586,30,122022,Alwar
3053775036,48736,30,600018,Chennai
2587345669,71053,29,122002,Delhi
2889156497,31374,30,500058,Hyderabad
3115782628,38138,27,560064,Bengaluru
2634137306,32986,25,121004,Delhi
2618951881,39258,32,110085,Delhi
2894472671,115995,38,110044,Delhi
2523056737,54553,31,400042,Mumbai
2538557213,56526,25,122022,Delhi
3099664236,30741,36,122052,Delhi
2930616545,21592,28,110020,Gwalior
2782703530,44931,30,600100,Chennai
2746982674,48486,34,641603,Coimbatore
2813330247,30054,36,122015,Delhi
3168281629,33584,36,700016,Kolkata
2454734801,68030,28,201301,Delhi
2959562076,38245,42,400066,Mumbai
3037722502,29854,32,695001,Trivandrum North
3037338124,54771,27,682030,Ernakulam
3112882116,29764,35,530045,Visakhapatnam
2520146405,109652,48,522501,Hyderabad
3156133063,98729,33,122002,Delhi
2572128006,35554,24,560102,Bengaluru
2506575399,25858,28,122008,Delhi
2965815235,48242,34,411013,Pune
3176612919,71357,39,141003,Ludhiana City
2446020341,86508,30,560045,Bengaluru
3083913766,44731,39,530016,Visakhapatnam
3109959404,108454,43,201303,Delhi
3175644096,117015,33,600010,Chennai
2858603215,74451,42,122001,Delhi
2955457911,33499,30,522004,Guntur
2504982441,97990,28,500007,Hyderabad
2456654926,32117,24,500038,Hyderabad
3137975234,116959,38,517520,Tirupati
3099872836,56453,32,462001,Bhopal
2799342367,67264,27,500034,Hyderabad
3023357034,25037,29,201301,Delhi
2882190254,22960,26,560072,Bengaluru
2998270195,51401,33,122004,Delhi
2979468106,19341,30,422009,Nasik
2577804791,59462,29,360002,Rajkot
2941780721,36920,27,560100,Bengaluru
2704974668,118602,40,560066,Bengaluru
3402341877,24704,35,560001,Bengaluru
2577340632,52399,30,400079,Mumbai
2333915330,30687,44,201301,Delhi
2930886352,42081,41,530017,Visakhapatnam
2879137861,36856,34,560020,Bengaluru
2346049438,26421,35,507002,Hyderabad
3114054268,45966,41,201301,Delhi
